Word,left,center,right
##view,0.6374771362368046,0.15939858882695468,0.20312427493624072
joke,0.6372660407095172,0.3032385031776393,0.05949545611284351
##uka,0.6372365019598017,0.09785314942371263,0.26491034861648555
##ore,0.6371192686534141,0.017106269834868158,0.34577446151171787
demonstrate,0.6369179986256597,0.1386095667886677,0.2244724345856726
christians,0.6368804469531281,0.26207105610103054,0.10104849694584138
##rly,0.6367164080097755,0.3348518018652337,0.028431790124990745
regards,0.6360922512670573,0.08101413157013047,0.2828936171628123
recordings,0.6359520515481991,0.2099990292072295,0.15404891924457137
##kr,0.635784916335443,0.07259540555085758,0.2916196781136994
bow,0.6356879757246057,0.14876815235104163,0.2155438719243527
fee,0.635509636648219,0.18484081834290816,0.17964954500887284
battled,0.6351653652031516,0.2646728801559081,0.10016175464094025
talked,0.6350303015848023,0.21720483262343704,0.14776486579176062
commencement,0.634508180692526,0.13454457515808127,0.23094724414939274
doubling,0.6343021742732577,0.1346413330193911,0.23105649270735118
alpha,0.6341256288190436,0.27564134332212314,0.09023302785883323
staple,0.6337617059949442,0.11584132250283033,0.25039697150222556
structural,0.6336414090077295,0.04233651146439223,0.3240220795278782
##way,0.633115931928804,0.24089809271100884,0.12598597536018716
disgusting,0.6323389030577381,0.2845865130048727,0.08307458393738923
##wal,0.6323000189117965,0.04966767462791153,0.3180323064602919
collar,0.6319643240126872,0.1386291290115225,0.22940654697579035
##raf,0.6308917022404279,0.18083674905821437,0.18827154870135768
1866,0.6308722077390533,0.06119648658344317,0.3079313056775036
contemplating,0.6306718475455445,0.1135359980430747,0.2557921544113808
keystone,0.6306667001657414,0.2290244264031489,0.14030887343110973
boxes,0.6301462886282841,0.12899083705065398,0.2408628743210619
unfolded,0.6296073207548125,0.2507033409255746,0.11968933831961286
nicholas,0.6294807527828032,0.09336392002541574,0.2771553271917811
freely,0.6293480461215484,0.29854808061610183,0.07210387326234972
aftermath,0.629304438460361,0.15866744934005853,0.21202811219958037
gustavo,0.6287516922136674,0.1877235485564151,0.18352475922991743
relative,0.6286834507181722,0.035469431355110534,0.3358471179267174
grill,0.6283110162269558,0.2353317757390581,0.13635720803398615
verbal,0.627869352308908,0.052439281250447854,0.3196913664406441
pod,0.6275882696545906,0.06857824083701525,0.3038334895083943
##eem,0.6273357747471526,0.27441583083792453,0.09824839441492272
apps,0.6268027270812151,0.3141038506236313,0.05909342229515371
naturally,0.6266895219598947,0.14165554603087827,0.23165493200922713
chat,0.6265187179692611,0.22429587062150547,0.14918541140923333
complicated,0.6265011959424304,0.14662604288307438,0.22687276117449526
hack,0.6264881979893793,0.05136071776170624,0.3221510842489145
##yon,0.6261158030398465,0.22643456351174712,0.1474496334484064
##chel,0.6259155742379351,0.2915980559350201,0.08248636982704491
clive,0.6257287968508395,0.16397787059273575,0.21029333255642485
turbine,0.6253643446425298,0.25090252553802034,0.12373312981944994
hysterical,0.6253502747589734,0.22632705260169766,0.14832267263932905
##sti,0.6250182827340539,0.14842792452822126,0.22655379273772483
##yde,0.6246542340909294,0.009940204876507649,0.365405561032563
candy,0.6245726406414791,0.0446879329451098,0.3307394264134109
skull,0.6238500401479049,0.2794341503685252,0.0967158094835698
reaching,0.6235940858385299,0.13104883568333325,0.24535707847813693
classmate,0.6233411701272505,0.27174477734468594,0.10491405252806368
factors,0.6232621980345029,0.18186720578522253,0.1948705961802745
