Word,left,center,right
soul,0.6310607106152424,0.2572797883138964,0.11165950107086114
backyard,0.6309926920470429,0.23103058759416265,0.1379767203587944
wrapped,0.6309365901963444,0.221405227690529,0.14765818211312653
dea,0.6302530355050731,0.2645112710132222,0.10523569348170476
##logic,0.6297868090356085,0.30273880449803836,0.06747438646635322
shaking,0.6295237947618879,0.23235126918362842,0.13812493605448378
libyan,0.6289038465636898,0.16392778730426694,0.20716836613204326
mineral,0.6286240779158957,0.27063447371346566,0.10074144837063867
45th,0.6284876843342319,0.22075954150641114,0.15075277415935703
##ira,0.628396633800474,0.11959176634188742,0.25201159985763855
motivation,0.6281034551310919,0.18622463116527063,0.18567191370363748
inexperienced,0.6280499273543406,0.14357138817726187,0.22837868446839754
governed,0.6278011399584988,0.16915633382105302,0.20304252622044808
delivery,0.6276621466523551,0.1721537588160367,0.20018409453160818
hardship,0.6274653056950372,0.20316829683408932,0.1693663974708735
##jo,0.6273461274123007,0.20326707641469488,0.16938679617300442
conquest,0.6269659497871295,0.3359003262220992,0.03713372399077135
waking,0.6267866934519718,0.1856093195678302,0.18760398698019812
fifteen,0.6263368328133937,0.21813374186614815,0.15552942532045824
flying,0.6255931342865246,0.3053511271005401,0.06905573861293529
monitoring,0.6248443396908167,0.13516015172499085,0.23999550858419239
##grade,0.6247231293927445,0.15761418543896544,0.21766268516829004
carrie,0.6245408151433728,0.12330182163351572,0.2521573632231116
sleep,0.6244527760669715,0.24030556974710704,0.1352416541859215
reside,0.6243333796894476,0.1933432505189026,0.1823233697916497
intimidation,0.6241832389540689,0.29900522722173584,0.07681153382419527
riches,0.6237710102820493,0.12256946440251984,0.2536595253154309
loans,0.6236054439874372,0.20752980374815982,0.16886475226440284
##bank,0.6234475748686125,0.08783860410300426,0.28871382102838317
brock,0.6233263481311031,0.18794365147989592,0.1887300003890009
civilian,0.6232015929762981,0.3755167362193614,0.0012816708043405971
studio,0.6226204161785602,0.2321945926997654,0.14518499112167435
medicine,0.62259024003426,0.10747980543491192,0.26992995453082796
curve,0.6225326006047401,0.24939942420715666,0.12806797518810317
timing,0.6224483507956245,0.038881085318618516,0.33867056388575684
inferno,0.6221740514768797,0.3070278395734837,0.07079810894963663
revival,0.6217009612558201,0.11289322933556165,0.2654058094086182
prominence,0.6216869552180275,0.17290973185091527,0.20540331293105715
bargain,0.6216361199597394,0.24617860388603147,0.13218527615422893
paxton,0.6211386495248818,0.12276696219205228,0.2560943882830659
dawson,0.6210909294732097,0.1327137529846044,0.24619531754218593
monsoon,0.6209726989497237,0.11064595585730738,0.2683813451929689
exploitation,0.6207957362628221,0.21404305562902057,0.16516120810815738
reno,0.6202707763384304,0.13140580260078932,0.24832342106078026
plants,0.6202314471399127,0.2845268389856711,0.09524171387441617
patrols,0.6201595158612409,0.19969499941888488,0.18014548471987435
##omi,0.6201519560864804,0.20901979048101754,0.17082825343250208
unhappy,0.6200698958369028,0.11853212316598306,0.26139798099711425
##ished,0.6195949967710678,0.3292504867772248,0.051154516451707495
classmate,0.6193097694557307,0.26460544140726444,0.11608478913700493
barbara,0.6192414194143023,0.2194973184095305,0.16126126217616726
amounts,0.619204229001227,0.22227038342817265,0.15852538757060042
paper,0.6191981347611625,0.16969242611260305,0.21110943912623437
socially,0.6190687299858553,0.11412285698258401,0.2668084130315606
executions,0.618664565309922,0.15209121585866728,0.22924421883141072
maintain,0.6185628788857004,0.18045544787079773,0.2009816732435018
attacker,0.6184174851047126,0.3628392264334875,0.01874328846180003
suppose,0.6182772534339575,0.20069883391890997,0.18102391264713258
rises,0.6182572458441611,0.2639621590296701,0.11778059512616885
